src,dst,edge_betweenness,median_delay,pct_delayed,trip_volume
IND000000ACT,IND131028AAB,4.999690495350288e-05,1.523809524,0.6814814814814815,32
IND383315AAC,IND383255AAB,7.936016659286172e-07,1.321428571,0.68,8
IND502110AAA,IND502313AAA,0.001996701791476401,1.272727273,0.6785714285714286,14
IND628613AAA,IND627005AAA,1.0316821657072023e-05,1.333333333,0.6756756756756757,10
IND562132AAA,IND600056AAB,0.025805545371000844,1.333333333,0.6752136752136753,9
IND134203AAA,IND140501AAA,7.936016659286172e-07,1.732142857,0.675,10
IND606201AAC,IND605601AAA,0.0029918782805508867,1.6458333335000002,0.6727272727272727,12
IND742226AAA,IND742102AAB,7.936016659286172e-06,2.0,0.6666666666666666,5
IND614715AAA,IND614809AAA,7.936016659286172e-07,1.8675213675,0.6666666666666666,12
IND626117AAA,IND626138AAA,1.9840041648215428e-05,1.24,0.6666666666666666,9
IND413709AAA,IND423109AAA,0.0009975572940722718,1.618181818,0.6666666666666666,10
IND624001AAA,IND624619AAA,8.729618325214788e-05,1.409090909,0.6666666666666666,8
IND685514AAA,IND625008AAA,7.301135326543279e-05,1.4325757575,0.6666666666666666,6
IND244901AAB,IND246725AAB,0.0019959081898104723,1.382783883,0.6666666666666666,9
IND524201AAA,IND523002AAA,0.0009983508957382005,1.280392157,0.6666666666666666,12
IND384170AAA,IND384265AAB,1.5872033318572343e-06,1.272727273,0.6666666666666666,7
IND742223AAA,IND742226AAA,0.003990229176289087,1.714285714,0.6666666666666666,10
IND201007AAB,IND110044AAB,0.0009912084807448427,1.370879121,0.6666666666666666,10
IND133004AAA,IND135001AAA,0.0009999380990700576,1.47826087,0.6666666666666666,5
IND243301AAB,IND244901AAB,0.001996701791476401,1.3125,0.6666666666666666,7
IND263153AAB,IND244715AAA,0.001996701791476401,1.682926829,0.6666666666666666,11
IND625532AAA,IND625531AAA,2.0633643314144045e-05,1.391304348,0.6666666666666666,5
IND207302AAA,IND202001AAB,0.003990229176289087,2.5,0.6666666666666666,6
IND562132AAA,IND560048AAB,0.0026379319375467235,1.4450549455,0.6590909090909091,11
IND302014AAB,IND303008AAB,1.1904024988929257e-05,1.428571429,0.6571428571428571,5
IND600056AAB,IND605601AAA,0.006966235423521401,1.333333333,0.6571428571428571,6
IND388121AAA,IND388620AAB,0.0009999380990700576,1.375,0.6551724137931034,6
IND000000ACB,IND110064AAA,0.0027688762124249452,1.363636364,0.6547085201793722,38
IND000000ACT,IND000000ACB,0.0008864530608422654,1.333333333,0.6545454545454545,71
IND562132AAA,IND560083AAB,0.000995176489074486,1.375,0.6510067114093959,39
IND641654AAA,IND641664AAA,1.5872033318572343e-06,1.6,0.65,7
IND802301AAA,IND804401AAA,1.5872033318572343e-06,1.9706349209999998,0.65,10
IND341505AAA,IND341503AAB,2.3808049977858513e-06,1.25,0.6470588235294118,6
IND562132AAA,IND560060AAB,0.000880897849180765,1.3660714285,0.6470588235294118,16
IND201301AAL,IND201301AAF,0.001998288994808258,1.4696969700000002,0.6428571428571429,7
IND209625AAA,IND241124AAB,0.001998288994808258,1.4827586204999998,0.6428571428571429,6
IND244901AAB,IND244221AAA,1.5078431652643727e-05,1.3585714285,0.6428571428571429,14
IND206001AAA,IND000000ACB,0.001726877225060671,1.3550420165000001,0.6410256410256411,13
IND262501AAA,IND263153AAB,0.0009983508957382005,1.303030303,0.64,5
IND562132AAA,IND518002AAA,0.013023003337888608,1.311422414,0.6369047619047619,12
IND562132AAA,IND515004AAA,0.011307236536150938,1.333333333,0.6296296296296297,9
IND502220AAC,IND501359AAE,0.0029879102722212437,1.52,0.6266666666666667,15
IND507117AAB,IND507303AAA,1.5872033318572343e-06,1.5,0.625,12
IND390022AAA,IND388320AAA,1.1904024988929257e-05,1.428571429,0.625,12
IND843109AAB,IND843126AAA,7.936016659286172e-07,1.384615385,0.6111111111111112,6
IND847212AAA,IND847226AAA,7.936016659286172e-07,2.0,0.6071428571428571,14
IND160002AAC,IND140301AAA,0.0009983508957382005,1.4259259255,0.6071428571428571,14
IND000000ACB,IND122001AAA,0.005975820544442487,1.307692308,0.6068965517241379,39
IND626138AAA,IND625008AAA,3.729927829864501e-05,1.3,0.6060606060606061,11
IND303303AAA,IND322230AAA,1.3491228320786492e-05,1.25,0.6057692307692307,13
IND638501AAB,IND641062AAD,2.539525330971575e-05,1.333333333,0.6,11
IND201301AAL,IND201307AAA,0.0009999380990700576,1.267857143,0.6,5
IND382430AAB,IND370201AAA,0.0049798504537020725,1.27027027,0.6,12
IND605601AAA,IND636102AAA,0.0009999380990700576,1.35,0.6,6
IND151505AAA,IND151506AAA,7.936016659286172e-07,1.769230769,0.6,5
IND144001AAB,IND144401AAB,0.0009999380990700576,1.3666666665,0.6,11
IND131028AAB,IND244001AAA,0.0009920020824107714,1.541666667,0.5959595959595959,13
IND480886AAA,IND480001AAA,0.000999144497404129,1.2916666664999998,0.5909090909090909,5
IND606105AAA,IND606201AAC,0.001996701791476401,1.5,0.5892857142857143,11
IND321001AAA,IND321401AAB,0.000999144497404129,1.2158385090000001,0.5833333333333334,6
IND209304AAA,IND212601AAA,0.001997495393142329,1.475,0.5833333333333334,12
IND147001AAB,IND147201AAA,0.0009999380990700576,1.2774725275,0.5833333333333334,6
IND530012AAA,IND531162AAA,0.001998288994808258,1.531746032,0.5833333333333334,6
IND636016AAA,IND637211AAA,2.3808049977858513e-06,1.4365079365,0.58,10
IND134109AAA,IND160002AAC,0.0009999380990700576,1.2613636365,0.5714285714285714,9
IND614804AAA,IND614616AAA,6.348813327428937e-06,1.269230769,0.5714285714285714,11
IND244235AAA,IND244901AAB,0.017742552445166093,1.3944444445,0.5714285714285714,14
IND363330AAB,IND363310AAB,7.936016659286172e-07,1.7169076749999999,0.5714285714285714,7
IND571430AAA,IND571124AAA,3.1744066637144687e-06,1.2535650619999998,0.5714285714285714,7
IND560099AAB,IND560058AAB,0.0001063426232344347,1.272727273,0.5714285714285714,29
IND816107AAA,IND826004AAA,0.001996701791476401,1.345394737,0.5714285714285714,7
IND131028AAB,IND244235AAA,0.018712333680930865,1.447222222,0.5681818181818182,15
IND683511AAA,IND680012AAA,0.0019959081898104723,1.22875817,0.5666666666666667,6
IND209304AAA,IND211002AAB,0.011075504849699781,1.3390804594999999,0.5634920634920635,14
IND560099AAB,IND560043AAC,0.0001333250798760077,1.266666667,0.5633802816901409,24
IND816109AAA,IND826004AAA,0.002991084678884958,1.301886792,0.5633802816901409,8
IND370201AAA,IND363330AAB,0.000999144497404129,1.333333333,0.5609756097560976,7
IND000000ACB,IND110092AAC,0.0018475046782818207,1.2916666664999998,0.5588235294117647,5
IND560099AAB,IND560048AAB,0.0003237894796988758,1.4450549455,0.5576923076923077,25
IND690548AAA,IND688009AAA,2.3808049977858513e-06,1.222222222,0.5555555555555556,9
IND246424AAA,IND246174AAA,7.936016659286172e-07,1.233333333,0.5555555555555556,10
IND263153AAB,IND263002AAA,0.001996701791476401,1.214285714,0.5555555555555556,10
IND627005AAA,IND628801AAA,1.0316821657072023e-05,1.236111111,0.55,12
IND000000ACB,IND201301AAF,0.010065249928972652,1.264912281,0.55,9
IND000000ACB,IND110095AAB,0.0009999380990700576,1.3541666664999998,0.5473684210526316,26
IND263002AAA,IND263645AAA,0.0009983508957382005,1.2752525255,0.5454545454545454,11
IND000000ACA,IND144514AAA,0.0009983508957382005,1.248717949,0.5416666666666666,12
IND363520AAC,IND363001AAA,2.3808049977858513e-06,1.222222222,0.5416666666666666,8
IND508252AAB,IND508207AAB,0.0004325129079310964,1.2326839825,0.5416666666666666,6
IND160002AAC,IND140901AAA,0.0009975572940722718,1.285714286,0.5405405405405406,15
IND781018AAB,IND781022AAA,0.0009999380990700576,1.5,0.5384615384615384,7
IND695101AAB,IND691574AAA,0.0009983508957382005,1.25,0.5384615384615384,13
IND507123AAA,IND506314AAA,2.3808049977858513e-06,1.2659932660000002,0.53125,8
IND382421AAA,IND382721AAA,7.936016659286172e-07,1.272727273,0.5294117647058824,9
IND360510AAB,IND360530AAB,1.5872033318572343e-06,1.3,0.5238095238095238,8
IND382430AAB,IND384205AAA,0.010903293288193271,1.238095238,0.5102040816326531,13
IND741165AAB,IND742121AAB,0.000996763692406343,1.978395062,0.5,9
IND110037AAM,IND811399AAA,0.0003428359196811626,1.410504202,0.5,7
IND140406AAA,IND140401AAA,2.3808049977858513e-06,1.2916666664999998,0.5,7
IND571438AAB,IND571401AAA,1.5872033318572343e-06,1.2152391544999999,0.5,9
IND000000ACB,IND201007AAA,0.004598921654056337,1.2363636365000001,0.5,9
IND160102AAD,IND160002AAC,0.001998288994808258,1.6,0.5,6
IND802119AAA,IND802158AAB,0.000999144497404129,1.21875,0.5,12
IND244901AAB,IND244301AAA,0.000999144497404129,1.2153846155,0.5,7
IND623704AAA,IND626607AAB,0.00012062745322114981,1.2153846155,0.5,7
IND673305AAA,IND673104AAA,2.3808049977858513e-06,1.2272727275,0.5,10
IND160002AAC,IND174307AAA,0.000999144497404129,1.212903226,0.5,13
IND723133AAA,IND723130AAA,7.936016659286172e-06,1.2184684685,0.5,12
