hub_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
IND110052AAA,-0.356911,-4.7409167,6.6643567,5.6590557,7.545431,-0.70208585,5.1637287,0.7250451,3.4242184,1.0017881,-0.26717538,-2.2668133,-1.7276902,0.25985438,1.432084,1.8496802,0.5953438,-6.4708104,3.6185937,0.23340079,-2.8701868,0.3664374,2.0759063,-0.37586236,3.8670053,2.2698996,-0.15559578,-6.6284018,2.9231975,-1.7084484,-0.62026775,-2.6103072
IND110064AAA,0.050331175,-2.811708,4.3173437,3.5329025,5.1119194,-0.5346136,3.6068377,0.36545253,2.0298634,0.4491042,-0.63849044,-1.8207359,-1.3773407,0.13302277,0.98056686,1.8060496,0.28198147,-4.380907,2.3285248,-0.26341856,-1.8716173,0.06343206,1.4762616,-0.6002581,2.24399,1.5491738,0.3608247,-4.0092998,2.2124012,-1.2196093,-0.11567643,-1.2353524
IND110085AAB,0.010079041,-1.3279184,2.0723104,1.6816013,2.603568,-0.28551498,2.038062,0.077563316,0.94886917,0.207504,-0.225465,-1.1511059,-0.8236377,0.103230685,0.44724512,1.002846,0.17344955,-2.342084,1.1338687,-0.26890853,-1.0127633,0.04252094,0.930351,-0.48337305,1.0154132,0.8490398,0.398126,-1.7815328,1.1266625,-0.5910972,-0.010151148,-0.5106839
IND110092AAC,0.0145793855,-1.9721036,2.757183,2.3183124,3.255928,-0.38090473,2.3813605,0.24364972,1.1942676,0.36059374,-0.25913614,-1.176938,-1.0213058,0.051858917,0.54409266,1.1836939,0.12525281,-2.8004036,1.4675052,-0.14904347,-1.2632256,0.0015430637,1.0258834,-0.43090296,1.4365225,1.1108143,0.07724798,-2.5321236,1.237869,-0.6973997,-0.2030133,-0.7319533
IND110095AAB,-0.35196376,-4.6353893,6.6445694,5.5589643,7.6248317,-0.7547668,5.3040648,0.6786305,3.3698108,1.0279549,-0.2888865,-2.4304025,-1.8139654,0.28347525,1.3960944,1.9161317,0.69281936,-6.5210915,3.640265,0.21820998,-2.864709,0.42965886,2.0564933,-0.4602356,3.8865333,2.24562,-0.041501522,-6.5520134,2.9231727,-1.7170916,-0.5877934,-2.5734239
IND121002AAB,-0.22099656,-4.5547824,6.7445745,5.550364,7.6981664,-0.7221043,5.432153,0.64493644,3.464392,1.0020808,-0.38113695,-2.5218658,-1.8363333,0.29211113,1.417837,1.9325233,0.69331384,-6.6292567,3.664487,0.15622786,-2.9098632,0.430373,2.071916,-0.48106098,3.8704748,2.2819586,0.054578543,-6.6592503,3.076514,-1.6818595,-0.47427878,-2.597764
IND121004AAB,0.18111762,-0.31595913,1.1895348,1.1635649,2.2313657,-0.035143733,1.5071341,0.08881381,0.3723023,0.22336672,-0.47319236,-1.553902,-0.874871,0.25643593,0.16586585,1.0837495,0.06421554,-1.8117024,0.68233186,-0.38737494,-0.7783085,-0.18447784,1.0899646,-0.35623103,0.23545521,0.935026,0.5723359,-1.1392888,0.78175366,-0.27297366,0.23452342,-0.28622133
IND122001AAA,-0.19222713,-2.1586676,3.2321496,2.6227334,3.7805848,-0.49717543,2.9248333,0.14346838,1.6160676,0.6093099,-0.16535807,-1.4172252,-1.1110945,0.26592603,0.6834365,0.97593737,0.39288825,-3.3715925,1.9150529,0.23303202,-1.5163581,0.3122758,1.0942616,-0.35693502,1.864305,1.1882704,0.2012726,-3.021882,1.4961143,-0.81937486,-0.3229491,-1.3102119
IND122015AAC,-0.345829,-4.73967,6.650589,5.664586,7.5003777,-0.6815934,5.159748,0.70580447,3.3731487,0.9987807,-0.20722705,-2.2710862,-1.7376802,0.2262997,1.3725826,1.902453,0.62303054,-6.44467,3.5800352,0.23673795,-2.8326051,0.37533474,2.0367236,-0.4036758,3.9142265,2.26912,-0.23337996,-6.6158257,2.802697,-1.6817417,-0.64114344,-2.5968494
IND124103AAA,-0.14974976,-4.66089,6.6756525,5.528394,7.5700746,-0.6240574,5.3030224,0.68580604,3.4868505,0.95430154,-0.37087888,-2.1875753,-1.7452209,0.25360915,1.4532782,1.8914886,0.5891459,-6.508642,3.606163,0.19066888,-2.8665385,0.41567886,2.016078,-0.43966842,3.9669437,2.1372356,-0.10957956,-6.6586285,3.0292637,-1.7018204,-0.44090557,-2.5551863
